Lateral(mm),Vertical(mm),Raw(µm)
0.068910651,60,NaN
0.078755029,60,NaN
0.088599406,60,NaN
0.098443784,60,NaN
0.108288161,60,NaN
0.118132547,60,NaN
0.127976924,60,NaN
0.137821302,60,NaN
0.147665679,60,NaN
0.157510057,60,NaN
0.167354435,60,NaN
0.177198812,60,NaN
0.18704319,60,NaN
0.196887568,60,-351.4462813
0.206731945,60,-350.5975116
0.216576323,60,-350.7330565
0.226420701,60,-350.5958237
0.236265093,60,-350.1736493
0.246109471,60,-350.420947
0.255953848,60,-350.213383
0.265798211,60,NaN
0.275642604,60,NaN
0.285486966,60,NaN
0.295331359,60,-349.8899133
0.305175722,60,-350.8713878
0.315020114,60,-349.9656566
0.324864507,60,-349.904703
0.334708869,60,-350.0371399
0.344553262,60,-349.8456516
0.354397625,60,NaN
0.364242017,60,NaN
0.37408638,60,NaN
0.383930773,60,-349.0163871
0.393775135,60,-349.0372052
0.403619528,60,-349.2212986
0.413463891,60,-348.6507188
0.423308283,60,-348.881137
0.433152646,60,-348.824363
0.442997038,60,-348.2034395
0.452841401,60,-348.105217
0.462685794,60,-348.2235341
0.472530186,60,-348.4075472
0.482374549,60,-348.4616419
0.492218941,60,-348.4031531
0.502063334,60,NaN
0.511907697,60,-348.535081
0.521752059,60,NaN
0.531596422,60,NaN
0.541440845,60,NaN
0.551285207,60,NaN
0.56112957,60,-346.321512
0.570973933,60,-346.1899325
0.580818355,60,-345.5766181
0.590662718,60,NaN
0.600507081,60,NaN
0.610351443,60,NaN
0.620195866,60,NaN
0.630040228,60,NaN
0.639884591,60,-345.6390454
0.649729013,60,-345.4198802
0.659573376,60,-345.5988026
0.669417739,60,-346.0306492
0.679262102,60,-346.2153589
0.689106524,60,-346.0840741
0.698950887,60,-346.1927458
0.708795249,60,-345.994854
0.718639612,60,-345.27118
0.728484035,60,-345.04888
0.738328397,60,-345.6281943
0.74817276,60,-345.3048318
0.758017123,60,-344.0510352
0.767861545,60,-344.4990378
0.777705908,60,-344.6983496
0.787550271,60,-345.0213102
0.797394693,60,-345.0737706
0.807239056,60,-345.0370108
0.817083418,60,-344.8412089
0.826927781,60,-345.2363494
0.836772203,60,-344.1647171
0.846616566,60,-344.3906341
0.856460929,60,-344.7032795
0.866305292,60,-343.5559843
0.876149714,60,-343.7217514
0.885994077,60,-342.9845471
0.895838439,60,NaN
0.905682802,60,-344.5181679
0.915527225,60,-344.4018603
0.925371587,60,-344.2497843
0.93521595,60,NaN
0.945060372,60,-344.3376647
0.954904735,60,-343.7999061
0.964749098,60,-343.8596273
0.974593461,60,-343.8946723
0.984437883,60,-343.5598692
0.994282246,60,-343.9636102
1.004126668,60,-343.1530471
1.013970971,60,-342.6690617
1.023815393,60,-342.6615597
1.033659697,60,-342.4771715
1.043504119,60,-342.4965159
1.053348541,60,-342.5347493
1.063192844,60,-342.5733577
1.073037267,60,-342.6462074
1.082881689,60,NaN
1.092725992,60,-342.1424221
1.102570415,60,-341.7131743
1.112414837,60,-341.8154157
1.12225914,60,-341.5370116
1.132103562,60,-343.2533594
1.141947865,60,-342.2176295
1.151792288,60,-341.9707337
1.16163671,60,-342.4760462
1.171481013,60,-341.866724
1.181325436,60,-342.0724928
1.191169858,60,-341.623338
1.201014161,60,-341.7937135
1.210858583,60,-341.5783261
1.220702887,60,-340.9406571
1.230547309,60,-340.9935729
1.240391731,60,-340.9736926
1.250236034,60,-341.0888749
1.260080457,60,-341.2959834
1.269924879,60,-340.8058892
1.279769182,60,-339.9016316
1.289613605,60,-340.3314688
1.299458027,60,NaN
1.30930233,60,NaN
1.319146752,60,NaN
1.328991055,60,NaN
1.338835478,60,NaN
1.3486799,60,NaN
1.358524203,60,NaN
1.368368626,60,NaN
1.378213048,60,NaN
1.388057351,60,NaN
1.397901773,60,NaN
1.407746077,60,NaN
1.417590499,60,NaN
1.427434921,60,NaN
1.437279224,60,NaN
1.447123647,60,NaN
1.456968069,60,NaN
1.466812372,60,NaN
1.476656795,60,NaN
1.486501217,60,NaN
1.49634552,60,NaN
1.506189942,60,NaN
1.516034245,60,NaN
1.525878668,60,NaN
1.53572309,60,NaN
1.545567393,60,NaN
1.555411816,60,NaN
1.565256238,60,NaN
1.575100541,60,NaN
1.584944963,60,NaN
1.594789386,60,NaN
1.604633689,60,NaN
1.614478111,60,NaN
1.624322414,60,NaN
1.634166837,60,NaN
1.644011259,60,NaN
1.653855562,60,NaN
1.663699985,60,NaN
1.673544407,60,NaN
1.68338871,60,NaN
1.693233132,60,NaN
1.703077435,60,NaN
1.712921858,60,NaN
1.72276628,60,NaN
1.732610583,60,-334.8474347
1.742455006,60,-334.6498644
1.752299428,60,-334.7268134
1.762143731,60,-334.7986985
1.771988153,60,-334.5999226
1.781832576,60,-334.5574828
1.791676879,60,-334.5121225
1.801521301,60,-334.4744786
1.811365604,60,NaN
1.821210027,60,-334.4935551
1.831054449,60,NaN
1.840898752,60,-333.8894307
1.850743175,60,-333.9298075
1.860587597,60,-334.2034961
1.8704319,60,-334.4984046
1.880276322,60,-334.1471508
1.890120745,60,-334.2701566
1.899965048,60,-334.621732
1.90980947,60,NaN
1.919653773,60,-333.5561548
1.929498196,60,-333.318958
1.939342618,60,-333.6080257
1.949186921,60,-333.8148395
1.959031343,60,-333.8200641
1.968875766,60,NaN
1.978720069,60,NaN
1.988564491,60,NaN
1.998408794,60,NaN
2.008253336,60,NaN
2.018097639,60,-332.0675459
2.027941942,60,-332.2849429
2.037786245,60,-332.2481027
2.047630787,60,-332.1569
2.05747509,60,-332.1619102
2.067319393,60,-331.0508389
2.077163935,60,-331.2328961
2.087008238,60,-331.880934
2.096852541,60,-332.0422803
2.106697083,60,-332.1949726
2.116541386,60,-332.0434592
2.126385689,60,-331.8588835
2.13623023,60,-331.8838008
2.146074533,60,-332.1764587
2.155918837,60,-332.2375464
2.165763378,60,-332.2095211
2.175607681,60,NaN
2.185451984,60,-331.6717357
2.195296526,60,-331.3313061
2.205140829,60,-331.5386289
2.214985132,60,NaN
2.224829674,60,NaN
2.234673977,60,NaN
2.24451828,60,NaN
2.254362583,60,NaN
2.264207125,60,NaN
2.274051428,60,NaN
2.283895731,60,NaN
2.293740273,60,-330.23832
2.303584576,60,-330.4647728
2.313428879,60,-329.4986239
2.32327342,60,-330.0030522
2.333117723,60,-330.129943
2.342962027,60,-330.1269154
2.352806568,60,-330.0396512
2.362650871,60,-329.8239155
2.372495174,60,-329.7477971
2.382339716,60,-329.4563984
2.392184019,60,NaN
2.402028322,60,NaN
2.411872864,60,-328.2906161
2.421717167,60,-328.8333314
2.43156147,60,-328.7184706
2.441405773,60,-328.2314576
2.451250315,60,-328.6040921
2.461094618,60,-328.5330643
2.470938921,60,NaN
2.480783463,60,-327.7640837
2.490627766,60,-327.8365583
2.500472069,60,-328.7219805
2.51031661,60,-327.7558047
2.520160913,60,-328.0891877
2.530005217,60,-328.2235805
2.539849758,60,-328.2948494
2.549694061,60,NaN
2.559538364,60,-327.3291559
2.569382906,60,-327.4658797
2.579227209,60,-327.157414
2.589071512,60,-327.3438652
2.598916054,60,-327.1873147
2.608760357,60,-326.86489
2.61860466,60,-326.6706153
2.628448963,60,NaN
2.638293505,60,NaN
2.648137808,60,-326.0756004
2.657982111,60,-326.418602
2.667826653,60,-326.6310959
2.677670956,60,-326.7146627
2.687515259,60,-326.7293183
2.6973598,60,-327.118618
2.707204103,60,NaN
2.717048407,60,NaN
2.726892948,60,-325.3538019
2.736737251,60,-325.5359127
2.746581554,60,-325.746397
2.756426096,60,-325.9204432
2.766270399,60,-325.9744039
2.776114702,60,-324.9902234
2.785959244,60,NaN
2.795803547,60,-325.3515245
2.80564785,60,NaN
2.815492153,60,-324.7467571
2.825336695,60,-323.8058469
2.835180998,60,-324.3603243
2.845025301,60,-324.2802941
2.854869843,60,-324.4184379
2.864714146,60,NaN
2.874558449,60,NaN
2.88440299,60,NaN
2.894247293,60,NaN
2.904091597,60,NaN
2.913936138,60,NaN
2.923780441,60,NaN
2.933624744,60,NaN
2.943469286,60,NaN
2.953313589,60,NaN
2.963157892,60,NaN
2.973002434,60,NaN
2.982846737,60,NaN
2.99269104,60,NaN
3.002535582,60,NaN
3.012379885,60,NaN
3.022224188,60,NaN
3.032068491,60,NaN
3.041913033,60,NaN
3.051757336,60,NaN
3.061601639,60,NaN
3.07144618,60,NaN
3.081290483,60,NaN
3.091134787,60,NaN
3.100979328,60,NaN
3.110823631,60,NaN
3.120667934,60,NaN
3.130512476,60,NaN
3.140356779,60,NaN
3.150201082,60,NaN
3.160045624,60,NaN
3.169889927,60,NaN
3.17973423,60,NaN
3.189578772,60,NaN
3.199423075,60,NaN
3.209267378,60,NaN
3.219111681,60,NaN
3.228956223,60,NaN
3.238800526,60,NaN
3.248644829,60,-319.0465049
3.25848937,60,-319.2100483
3.268333673,60,NaN
3.278177977,60,NaN
3.288022518,60,NaN
3.297866821,60,-317.7300398
3.307711124,60,-317.6096329
3.317555666,60,NaN
3.327399969,60,-318.8676628
3.337244272,60,-318.832859
3.347088814,60,-318.7801039
3.356933117,60,-318.7201952
3.36677742,60,-317.2868331
3.376621962,60,-317.9544833
3.386466265,60,-317.9367732
3.396310568,60,-317.2404547
3.406154871,60,-317.6626559
3.415999413,60,-318.056296
3.425843716,60,-317.5506619
3.435688019,60,-317.7059531
3.44553256,60,NaN
3.455376863,60,-316.9183247
3.465221167,60,-316.890219
3.475065708,60,-317.6905472
3.484910011,60,-316.5290518
3.494754314,60,-316.6020355
3.504598856,60,-317.1134032
3.514443159,60,NaN
3.524287462,60,NaN
3.534132004,60,-316.1250162
3.543976307,60,-316.2146649
3.55382061,60,-316.2279006
3.563665152,60,-316.2235869
3.573509455,60,-316.153229
3.583353758,60,-315.8837468
3.593198061,60,-315.8105489
3.603042603,60,-315.4355298
3.612886906,60,-315.4836229
3.622731209,60,-315.745094
3.63257575,60,-315.5748792
3.642420053,60,-315.1256977
3.652264357,60,-314.8392021
3.662108898,60,-314.6648344
3.671953201,60,-314.7837409
3.681797504,60,NaN
3.691642046,60,-315.1561879
3.701486349,60,NaN
3.711330652,60,-314.6089446
3.721175194,60,-314.8422029
3.731019497,60,-314.8213045
3.7408638,60,-314.8105874
3.750708342,60,-314.6479282
3.760552645,60,-314.6107397
3.770396948,60,NaN
3.780241489,60,-313.2970879
3.790085793,60,-313.7808322
3.799930096,60,-313.8510294
3.809774399,60,-313.6628367
3.81961894,60,NaN
3.829463243,60,NaN
3.839307547,60,NaN
3.849152088,60,NaN
3.858996391,60,NaN
3.868840694,60,NaN
3.878685236,60,-313.0719211
3.888529539,60,NaN
3.898373842,60,NaN
3.908218384,60,-312.5773793
3.918062687,60,-312.3431297
3.92790699,60,NaN
3.937751532,60,NaN
3.947595835,60,NaN
3.957440138,60,NaN
3.967284679,60,NaN
3.977128983,60,NaN
3.986973286,60,NaN
3.996817589,60,-311.131371
4.006661892,60,-311.1724979
4.016506672,60,-311.2673177
4.026350975,60,-311.1097759
4.036195278,60,-310.763318
4.046039581,60,-310.5712939
4.055883884,60,-310.3121538
4.065728188,60,-309.7458072
4.075572491,60,NaN
4.085417271,60,-309.5249005
4.095261574,60,-309.7247481
4.105105877,60,-309.7537647
4.11495018,60,-309.8935428
4.124794483,60,-310.0293556
4.134638786,60,NaN
4.144483566,60,-310.2809402
4.154327869,60,-309.453578
4.164172173,60,-309.1700296
4.174016476,60,NaN
4.183860779,60,NaN
4.193705082,60,NaN
4.203549862,60,-308.9033071
4.213394165,60,-308.820035
4.223238468,60,-308.7128102
4.233082771,60,-308.339747
4.242927074,60,-307.911437
4.252771378,60,-307.91985
4.262616158,60,-307.6481708
4.272460461,60,-307.18854
4.282304764,60,-307.3458942
4.292149067,60,-307.5097859
4.30199337,60,-307.706204
4.311837673,60,-307.9888683
4.321681976,60,-308.2003976
4.331526756,60,-308.399227
4.341371059,60,NaN
4.351215363,60,NaN
4.361059666,60,-307.8168048
4.370903969,60,NaN
4.380748272,60,NaN
4.390593052,60,NaN
4.400437355,60,NaN
4.410281658,60,NaN
4.420125961,60,NaN
4.429970264,60,NaN
4.439814568,60,NaN
4.449659348,60,NaN
4.459503651,60,NaN
4.469347954,60,NaN
4.479192257,60,NaN
4.48903656,60,NaN
4.498880863,60,NaN
4.508725166,60,NaN
4.518569946,60,NaN
4.528414249,60,NaN
4.538258553,60,NaN
4.548102856,60,NaN
4.557947159,60,NaN
4.567791462,60,NaN
4.577636242,60,NaN
4.587480545,60,NaN
4.597324848,60,NaN
4.607169151,60,NaN
4.617013454,60,NaN
4.626857758,60,NaN
4.636702538,60,NaN
4.646546841,60,NaN
4.656391144,60,NaN
4.666235447,60,NaN
4.67607975,60,NaN
4.685924053,60,NaN
4.695768356,60,NaN
4.705613136,60,NaN
4.715457439,60,NaN
4.725301743,60,NaN
4.735146046,60,NaN
4.744990349,60,NaN
4.754834652,60,NaN
4.764679432,60,NaN
4.774523735,60,-302.9105846
4.784368038,60,-302.8604016
4.794212341,60,-302.9274908
4.804056644,60,-303.1359389
4.813900948,60,-303.333536
4.823745728,60,-303.5499415
4.833590031,60,NaN
4.843434334,60,NaN
4.853278637,60,-302.5526593
4.86312294,60,NaN
4.872967243,60,-302.0595643
4.882811546,60,-301.916196
4.892656326,60,-301.9014331
4.902500629,60,-301.2103928
4.912344933,60,-301.9142937
4.922189236,60,-301.9566263
4.932033539,60,-301.1633446
4.941877842,60,-301.0905485
4.951722622,60,-301.1680601
4.961566925,60,-301.337873
4.971411228,60,-300.6334631
4.981255531,60,-300.3761716
4.991099834,60,-300.4602475
5.000944138,60,-300.8749199
5.010788918,60,-301.3776335
5.020633221,60,-300.8646047
5.030477524,60,-300.5721075
5.040321827,60,-300.3722599
5.05016613,60,-300.3394655
5.060010433,60,-300.4483515
5.069854736,60,-300.5809223
5.079699516,60,-300.2036795
5.089543819,60,-300.1451104
5.099388123,60,-299.9485583
5.109232426,60,-299.9118253
5.119076729,60,-300.2602659
5.128921032,60,-299.5331892
5.138765812,60,NaN
5.148610115,60,-299.1774878
5.158454418,60,-299.4213828
5.168298721,60,-299.4855784
5.178143024,60,-298.9154808
5.187987328,60,-298.7766941
5.197832108,60,-298.7021296
5.207676411,60,-298.1576728
5.217520714,60,-298.4997635
5.227365017,60,-298.5348085
5.23720932,60,-298.9642438
5.247053623,60,-298.916231
5.256897926,60,-299.0439256
5.266742706,60,-298.5437037
5.276587009,60,NaN
5.286431313,60,NaN
5.296275616,60,NaN
5.306119919,60,-296.874672
5.315964222,60,-297.1548713
5.325809002,60,-297.1600423
5.335653305,60,-296.9825935
5.345497608,60,-297.1074212
5.355341911,60,-297.2765107
5.365186214,60,-297.1581936
5.375030518,60,-297.1270067
5.384875298,60,-296.955372
5.394719601,60,-296.9216934
5.404563904,60,-296.941011
5.414408207,60,NaN
5.42425251,60,-296.308379
5.434096813,60,-296.5112006
5.443941116,60,-296.6235697
5.453785896,60,-296.6441466
5.463630199,60,-296.6773161
5.473474503,60,-296.2054946
5.483318806,60,-295.9453363
5.493163109,60,-296.1631352
5.503007412,60,-296.3039314
5.512852192,60,-296.4854795
5.522696495,60,NaN
5.532540798,60,NaN
5.542385101,60,NaN
5.552229404,60,NaN
5.562073708,60,NaN
5.571918488,60,-294.4113672
5.581762791,60,NaN
5.591607094,60,NaN
5.601451397,60,-294.4990869
5.6112957,60,NaN
5.621140003,60,-293.8612839
5.630984306,60,-294.1696156
5.640829086,60,-294.3396964
5.650673389,60,-294.2308104
5.660517693,60,-294.320352
5.670361996,60,NaN
5.680206299,60,-293.9031611
5.690050602,60,-294.027185
5.699895382,60,-294.1332846
5.709739685,60,-293.8165935
5.719583988,60,NaN
5.729428291,60,-293.0289918
5.739272594,60,NaN
5.749116898,60,-293.0871322
5.758961678,60,-293.1392711
5.768805981,60,-292.8847929
5.778650284,60,-293.0385569
5.788494587,60,-292.7088712
5.79833889,60,NaN
5.808183193,60,NaN
5.818027496,60,-292.3408183
5.827872276,60,-292.4756666
5.837716579,60,NaN
5.847560883,60,NaN
5.857405186,60,NaN
5.867249489,60,-292.5238668
5.877093792,60,-291.8077752
5.886938572,60,-292.4379423
5.896782875,60,NaN
5.906627178,60,NaN
5.916471481,60,NaN
5.926315784,60,NaN
5.936160088,60,NaN
5.946004868,60,NaN
5.955849171,60,NaN
5.965693474,60,NaN
5.975537777,60,NaN
5.98538208,60,NaN
5.995226383,60,NaN
6.005071163,60,NaN
6.014915466,60,NaN
6.024759769,60,NaN
6.034604073,60,NaN
6.044448376,60,NaN
6.054292679,60,NaN
6.064136982,60,NaN
6.073981762,60,NaN
6.083826065,60,NaN
6.093670368,60,NaN
6.103514671,60,NaN
6.113358974,60,NaN
6.123203278,60,NaN
6.133048058,60,NaN
6.142892361,60,NaN
6.152736664,60,NaN
6.162580967,60,NaN
6.17242527,60,NaN
6.182269573,60,NaN
6.192114353,60,NaN
6.201958656,60,NaN
6.211802959,60,NaN
6.221647263,60,NaN
6.231491566,60,NaN
6.241335869,60,NaN
6.251180172,60,NaN
6.261024952,60,NaN
6.270869255,60,NaN
6.280713558,60,NaN
6.290557861,60,NaN
6.300402164,60,-287.8861106
6.310246468,60,-288.076554
6.320091248,60,-288.1015249
6.329935551,60,-288.2492069
6.339779854,60,-288.0236917
6.349624157,60,-288.0418841
6.35946846,60,-288.0402229
6.369312763,60,-287.8605503
6.379157543,60,-287.8600412
6.389001846,60,-287.6371518
6.398846149,60,-287.7080456
6.408690453,60,-287.5539601
6.418534756,60,-287.7340078
6.428379059,60,NaN
6.438223362,60,NaN
6.448068142,60,NaN
6.457912445,60,-286.4241606
6.467756748,60,-286.1858117
6.477601051,60,-286.5071915
6.487445354,60,-286.8791026
6.497289658,60,NaN
6.507134438,60,NaN
6.516978741,60,-286.2254383
6.526823044,60,-286.0299579
6.536667347,60,-286.0595907
6.54651165,60,-286.0605017
6.556355953,60,-286.1199549
6.566200733,60,NaN
6.576045036,60,-286.1257422
6.585889339,60,-286.0461139
6.595733643,60,-286.0384244
6.605577946,60,-285.4256727
6.615422249,60,-285.1921197
6.625266552,60,-285.6926899
6.635111332,60,-285.4852599
6.644955635,60,NaN
6.654799938,60,NaN
6.664644241,60,NaN
6.674488544,60,-285.0420799
6.684332848,60,-285.3379798
6.694177628,60,-285.6149371
6.704021931,60,-284.4294354
6.713866234,60,-284.3131278
6.723710537,60,-284.2838968
6.73355484,60,-284.2447793
6.743399143,60,-284.105537
6.753243923,60,-284.0251318
6.763088226,60,-283.9730733
6.772932529,60,NaN
6.782776833,60,NaN
6.792621136,60,-285.2150008
6.802465439,60,NaN
6.812309742,60,NaN
6.822154522,60,-284.210672
6.831998825,60,NaN
6.841843128,60,NaN
6.851687431,60,-283.5435845
6.861531734,60,-283.6112631
6.871376038,60,-283.5598745
6.881220818,60,-283.3437636
6.891065121,60,-283.4831131
6.900909424,60,-283.7268741
6.910753727,60,NaN
6.92059803,60,-283.6470851
6.930442333,60,-282.4145888
6.940287113,60,NaN
6.950131416,60,NaN
6.959975719,60,-282.322475
6.969820023,60,-282.1779546
6.979664326,60,-282.4262704
6.989508629,60,-282.4206975
6.999352932,60,NaN
7.009197712,60,NaN
7.019042015,60,NaN
7.028886318,60,-282.0537967
7.038730621,60,NaN
7.048574924,60,-281.3638281
7.058419228,60,-281.5770453
7.068264008,60,-281.7370788
7.078108311,60,-281.8708017
7.087952614,60,-281.5222272
7.097796917,60,NaN
7.10764122,60,-281.8182074
7.117485523,60,NaN
7.127330303,60,NaN
7.137174606,60,NaN
7.147018909,60,-280.9322762
7.156863213,60,-280.3448437
7.166707516,60,-280.3593118
7.176551819,60,-280.202413
7.186396122,60,NaN
7.196240902,60,NaN
7.206085205,60,NaN
7.215929508,60,NaN
7.225773811,60,-279.4524553
7.235618114,60,-279.5236706
7.245462418,60,-279.767512
7.255307198,60,-280.0499083
7.265151501,60,-279.8522845
7.274995804,60,-279.6873479
7.284840107,60,-279.6692896
7.29468441,60,-279.7319044
7.304528713,60,-279.2572696
7.314373493,60,-279.3419349
7.324217796,60,-279.1260116
7.334062099,60,-278.9656298
7.343906403,60,-278.8707029
7.353750706,60,NaN
7.363595009,60,NaN
7.373439312,60,NaN
7.383284092,60,-277.7137087
7.393128395,60,-278.0899066
7.402972698,60,-277.9253183
7.412817001,60,-278.4271746
7.422661304,60,NaN
7.432505608,60,NaN
7.442350388,60,NaN
7.452194691,60,NaN
7.462038994,60,NaN
7.471883297,60,NaN
7.4817276,60,NaN
7.491571903,60,NaN
7.501416683,60,NaN
7.511260986,60,NaN
7.521105289,60,NaN
7.530949593,60,NaN
7.540793896,60,NaN
7.550638199,60,NaN
7.560482979,60,NaN
7.570327282,60,NaN
7.580171585,60,NaN
7.590015888,60,NaN
7.599860191,60,NaN
7.609704494,60,NaN
7.619548798,60,NaN
7.629393578,60,NaN
7.639237881,60,NaN
7.649082184,60,NaN
7.658926487,60,NaN
7.66877079,60,NaN
7.678615093,60,NaN
7.688459873,60,NaN
7.698304176,60,NaN
7.708148479,60,NaN
7.717992783,60,NaN
7.727837086,60,NaN
7.737681389,60,NaN
7.747526169,60,NaN
7.757370472,60,NaN
7.767214775,60,NaN
7.777059078,60,NaN
7.786903381,60,NaN
7.796747684,60,NaN
7.806591988,60,NaN
7.816436768,60,NaN
7.826281071,60,NaN
7.836125374,60,NaN
7.845969677,60,NaN
7.85581398,60,-273.5813989
7.865658283,60,-273.6783889
7.875503063,60,-273.5441301
7.885347366,60,-273.6343148
7.895191669,60,-273.5920357
7.905035973,60,-273.7613127
7.914880276,60,-273.8382617
7.924724579,60,-274.0088247
7.934569359,60,NaN
7.944413662,60,-272.7082478
7.954257965,60,-272.8058809
7.964102268,60,-273.0129625
7.973946571,60,-273.4593309
7.983790874,60,-273.6641887
7.993635178,60,NaN
8.003479958,60,-272.2485099
8.013323784,60,-272.5664067
8.023168564,60,-272.7958068
8.033013344,60,-272.9050947
8.04285717,60,-271.8146806
8.05270195,60,-272.0826891
8.062545776,60,-272.2675864
8.072390556,60,NaN
8.082234383,60,-272.180349
8.092079163,60,NaN
8.101923943,60,NaN
8.111767769,60,NaN
8.121612549,60,-271.769106
8.131456375,60,NaN
8.141301155,60,-271.0924266
8.151144981,60,-271.4516379
8.160989761,60,-271.4867097
8.170834541,60,NaN
8.180678368,60,-270.6799244
8.190523148,60,-271.0664644
8.200366974,60,-271.0393501
8.210211754,60,-270.2938399
8.220056534,60,-270.617256
8.22990036,60,-270.0868922
8.23974514,60,-270.0276533
8.249588966,60,-270.015543
8.259433746,60,-270.0530261
8.269277573,60,-270.0693697
8.279122353,60,-269.8315031
8.288967133,60,NaN
8.298810959,60,-269.333505
8.308655739,60,-269.0946738
8.318499565,60,-268.8366322
8.328344345,60,NaN
8.338188171,60,-269.064907
8.348032951,60,-269.141213
8.357877731,60,-269.1850996
8.367721558,60,-269.6094978
8.377566338,60,-268.6330068
8.387410164,60,-268.7103577
8.397254944,60,-268.4792964
8.407099724,60,-268.599355
